Transaction_ID,Customer_ID,Age_Group,Gender,City,Product_Category,Units_Sold,Price,Total_Spend,IoT_Feature_Used,Device_Connectivity,Carbon_Footprint_gCO2,Purchase_Date
TX002245,C4396,35-44,Non-binary,Pune,IoT Sneakers,2,193.18,386.36,Yes,5G,250.06,17-09-2024
TX002246,C2518,25-34,Female,Bengaluru,Smart Hat,1,51.93,51.93,No,NA,433.47,05-11-2020
TX002247,C3791,45-54,Male,Ahmedabad,AR Glasses,1,573.41,573.41,Yes,5G,156.9,27-02-2020
TX002248,C6552,35-44,Non-binary,Kolkata,Smartwatch,1,178.24,178.24,No,NA,355.65,15-11-2024
TX002249,C4649,45-54,Non-binary,Pune,IoT Sneakers,1,211.2,211.2,Yes,WiFi,397.96,24-06-2024
TX002250,C7246,55+,Male,Mumbai,IoT Sneakers,1,229.65,229.65,Yes,WiFi,392.37,26-06-2020
TX002251,C2697,35-44,Non-binary,Mumbai,Smart Jacket,1,318.63,318.63,No,NA,267.04,08-01-2025
TX002252,C3340,25-34,Prefer not to say,Kolkata,Smartwatch,1,207.63,207.63,No,NA,352.85,03-10-2020
TX002253,C7018,55+,Male,Delhi,RFID Apparel,1,113.54,113.54,Yes,5G,180.55,19-05-2021
TX002254,C9102,35-44,Female,Jaipur,RFID Apparel,1,95.97,95.97,Yes,WiFi,256.61,22-12-2022
TX002255,C3975,35-44,Female,Jaipur,Smartwatch,1,197.92,197.92,Yes,WiFi,131.62,26-07-2022
TX002256,C5094,45-54,Non-binary,Ahmedabad,Smart Jacket,1,317.74,317.74,Yes,NFC,420.49,05-02-2021
TX002257,C1401,18-24,Female,Delhi,Smart Jacket,1,409.43,409.43,Yes,Bluetooth,468.6,04-03-2022
TX002258,C6319,45-54,Female,Bengaluru,IoT Sneakers,1,188.28,188.28,No,NA,413.57,28-03-2021
TX002259,C9994,25-34,Non-binary,Bengaluru,Smartwatch,1,224.83,224.83,Yes,Bluetooth,141.86,17-10-2022
TX002260,C4384,45-54,Female,Kolkata,Smartwatch,1,284.17,284.17,Yes,Bluetooth,117.75,27-02-2024
TX002261,C7410,45-54,Non-binary,Ahmedabad,RFID Apparel,1,120.2,120.2,Yes,NFC,289.55,10-08-2021
TX002262,C4972,25-34,Prefer not to say,Chennai,Smart Jacket,1,413.78,413.78,Yes,5G,172,09-02-2023
TX002263,C9859,25-34,Non-binary,Jaipur,RFID Apparel,1,80.81,80.81,No,NA,141.9,01-03-2024
TX002264,C5451,35-44,Prefer not to say,Chennai,RFID Apparel,1,104.94,104.94,Yes,WiFi,82.86,14-07-2023
TX002265,C3138,35-44,Non-binary,Chennai,RFID Apparel,1,109,109,Yes,WiFi,128.25,19-06-2020
TX002266,C7373,18-24,Female,Mumbai,Smart Hat,1,64.04,64.04,Yes,NFC,107.33,07-02-2024
TX002267,C8108,55+,Non-binary,Pune,Smart Jacket,1,383.26,383.26,Yes,NFC,240.51,09-04-2023
TX002268,C4917,35-44,Prefer not to say,Pune,IoT Sneakers,1,134.03,134.03,No,NA,255.88,25-11-2024
TX002269,C7647,55+,Prefer not to say,Hyderabad,RFID Apparel,1,69.5,69.5,No,NA,119.46,29-07-2020
TX002270,C8911,18-24,Prefer not to say,Mumbai,RFID Apparel,1,95.28,95.28,Yes,Bluetooth,228.56,26-01-2024
TX002271,C5525,35-44,Female,Lucknow,RFID Apparel,2,86.05,172.1,No,NA,88.32,23-09-2022
TX002272,C7574,55+,Non-binary,Chennai,Smartwatch,1,170.97,170.97,Yes,NFC,222.45,24-01-2024
TX002273,C3371,55+,Non-binary,Kolkata,AR Glasses,1,369.02,369.02,No,NA,230.9,01-07-2023
TX002274,C3999,25-34,Prefer not to say,Kolkata,Smart Jacket,1,334.8,334.8,No,NA,262.04,10-06-2024
TX002275,C2832,45-54,Non-binary,Pune,RFID Apparel,1,91.08,91.08,No,NA,223.6,29-11-2022
TX002276,C2837,55+,Female,Hyderabad,Smartwatch,1,259.63,259.63,No,NA,169.59,02-11-2021
TX002277,C1597,55+,Prefer not to say,Jaipur,IoT Sneakers,1,198.02,198.02,Yes,NFC,233.42,23-03-2025
TX002278,C9956,18-24,Prefer not to say,Hyderabad,RFID Apparel,1,106.29,106.29,No,NA,216.01,19-09-2020
TX002279,C2144,25-34,Male,Mumbai,Smart Jacket,1,477.59,477.59,Yes,WiFi,437.21,30-12-2023
TX002280,C1432,18-24,Prefer not to say,Lucknow,Smartwatch,1,170.66,170.66,Yes,WiFi,207.8,31-01-2022
TX002281,C1445,35-44,Male,Mumbai,Smartwatch,1,199,199,No,NA,234.67,23-02-2025
TX002282,C5824,45-54,Prefer not to say,Jaipur,Smart Jacket,1,434.72,434.72,No,NA,176.79,30-01-2020
TX002283,C3859,25-34,Non-binary,Lucknow,AR Glasses,2,453.85,907.7,No,NA,423.77,13-01-2025
TX002284,C7347,25-34,Female,Jaipur,Smartwatch,1,294.95,294.95,No,NA,436.6,01-11-2020
TX002285,C1173,35-44,Female,Lucknow,Smart Hat,1,61.12,61.12,Yes,Bluetooth,140.77,31-01-2024
TX002286,C4127,25-34,Non-binary,Chennai,RFID Apparel,1,91.57,91.57,Yes,NFC,157.44,29-06-2022
TX002287,C6580,45-54,Female,Chennai,Smart Jacket,1,435.27,435.27,No,NA,145.66,13-01-2020
TX002288,C1847,45-54,Male,Delhi,RFID Apparel,1,87.79,87.79,No,NA,160.13,18-04-2024
TX002289,C3515,35-44,Prefer not to say,Jaipur,RFID Apparel,1,94.83,94.83,No,NA,169.43,13-05-2020
TX002290,C3396,25-34,Female,Pune,Smart Jacket,1,286.92,286.92,Yes,NFC,102,07-04-2025
TX002291,C6844,35-44,Prefer not to say,Chennai,Smartwatch,1,218.07,218.07,No,NA,267.42,25-11-2023
TX002292,C7988,55+,Prefer not to say,Bengaluru,Smartwatch,1,211.25,211.25,Yes,Bluetooth,321.48,09-02-2025
TX002293,C5453,18-24,Prefer not to say,Mumbai,Smart Jacket,1,380.24,380.24,Yes,NFC,381.85,12-04-2020
TX002294,C2403,35-44,Female,Mumbai,Smartwatch,1,306.92,306.92,No,NA,139.84,07-07-2021
TX002295,C1738,25-34,Non-binary,Lucknow,IoT Sneakers,1,129.13,129.13,No,NA,150.02,13-04-2023
TX002296,C9132,45-54,Prefer not to say,Hyderabad,Smart Jacket,1,306.5,306.5,No,NA,354.66,08-12-2022
TX002297,C8631,45-54,Male,Pune,Smart Hat,1,60.95,60.95,No,NA,248.08,16-11-2023
TX002298,C4703,25-34,Prefer not to say,Jaipur,AR Glasses,1,493.83,493.83,Yes,NFC,453.27,07-07-2022
TX002299,C8151,35-44,Male,Lucknow,Smartwatch,1,234.26,234.26,No,NA,239.57,02-02-2021
TX002300,C1661,25-34,Male,Chennai,Smartwatch,2,250.49,500.98,No,NA,354.39,16-07-2022
TX002301,C8892,45-54,Non-binary,Ahmedabad,RFID Apparel,1,100.63,100.63,Yes,5G,95.37,07-06-2024
TX002302,C2620,25-34,Non-binary,Jaipur,Smartwatch,1,214.32,214.32,No,NA,118.74,16-06-2025
TX002303,C2858,45-54,Prefer not to say,Mumbai,IoT Sneakers,1,195.8,195.8,No,NA,186.31,01-03-2022
TX002304,C2602,55+,Non-binary,Mumbai,Smartwatch,1,288.2,288.2,Yes,Bluetooth,351.13,07-03-2023
TX002305,C4294,25-34,Non-binary,Kolkata,Smart Jacket,1,342.84,342.84,No,NA,324.11,15-07-2021
TX002306,C1040,18-24,Non-binary,Delhi,Smartwatch,1,178.48,178.48,No,NA,400.28,16-03-2022
TX002307,C7848,18-24,Prefer not to say,Ahmedabad,Smart Jacket,1,387.32,387.32,Yes,WiFi,212.98,14-01-2023
TX002308,C3893,35-44,Prefer not to say,Kolkata,Smart Jacket,1,370.99,370.99,No,NA,180.6,16-11-2023
TX002309,C9808,55+,Non-binary,Lucknow,Smart Jacket,1,263.75,263.75,Yes,Bluetooth,461.05,28-02-2021
TX002310,C7984,35-44,Non-binary,Chennai,Smart Jacket,1,256.9,256.9,No,NA,163.8,23-02-2025
TX002311,C7081,35-44,Male,Jaipur,Smart Hat,1,73.84,73.84,Yes,5G,301.49,10-02-2025
TX002312,C8494,55+,Female,Ahmedabad,AR Glasses,1,328.47,328.47,Yes,WiFi,343.39,16-12-2024
TX002313,C2608,55+,Male,Delhi,IoT Sneakers,1,189.51,189.51,No,NA,165.31,14-12-2020
TX002314,C2581,25-34,Prefer not to say,Lucknow,Smart Jacket,2,285.09,570.18,No,NA,436.45,30-10-2023
TX002315,C7657,45-54,Male,Delhi,Smart Jacket,1,413.61,413.61,No,NA,153.46,14-05-2021
TX002316,C4504,45-54,Female,Kolkata,RFID Apparel,1,119.95,119.95,No,NA,148.05,01-12-2020
TX002317,C6225,18-24,Non-binary,Jaipur,Smartwatch,1,181.22,181.22,No,NA,364.8,24-02-2020
TX002318,C6028,55+,Non-binary,Delhi,Smartwatch,1,165.94,165.94,Yes,Bluetooth,218.9,20-12-2024
TX002319,C6689,18-24,Prefer not to say,Lucknow,IoT Sneakers,1,199.62,199.62,Yes,Bluetooth,299.26,29-11-2023
TX002320,C5806,45-54,Prefer not to say,Hyderabad,IoT Sneakers,1,180.05,180.05,Yes,5G,365.85,08-06-2025
TX002321,C7159,18-24,Non-binary,Jaipur,IoT Sneakers,1,184.94,184.94,No,NA,268.75,07-11-2022
TX002322,C1945,35-44,Male,Delhi,AR Glasses,1,430.96,430.96,Yes,5G,97.38,16-03-2023
TX002323,C5410,18-24,Male,Ahmedabad,IoT Sneakers,1,212.15,212.15,No,NA,275.13,13-05-2022
TX002324,C4756,18-24,Prefer not to say,Bengaluru,Smart Jacket,1,443.19,443.19,Yes,5G,341.93,16-04-2025
TX002325,C7368,25-34,Male,Lucknow,Smartwatch,1,264.05,264.05,Yes,5G,426.21,31-08-2020
TX002326,C2906,25-34,Non-binary,Jaipur,AR Glasses,1,483.38,483.38,Yes,NFC,276.29,04-12-2024
TX002327,C9349,18-24,Male,Ahmedabad,Smartwatch,1,281.88,281.88,No,NA,350.26,23-03-2024
TX002328,C6036,55+,Male,Chennai,Smart Jacket,1,294.89,294.89,Yes,Bluetooth,172.61,02-03-2022
TX002329,C4060,35-44,Non-binary,Ahmedabad,AR Glasses,1,586.75,586.75,Yes,NFC,371.04,11-01-2020
TX002330,C9248,45-54,Non-binary,Hyderabad,RFID Apparel,1,97.33,97.33,No,NA,84.53,25-08-2023
TX002331,C3646,55+,Female,Pune,RFID Apparel,1,106.46,106.46,No,NA,247.96,10-02-2022
TX002332,C9107,45-54,Prefer not to say,Chennai,Smartwatch,1,165.75,165.75,Yes,NFC,294.95,09-11-2022
TX002333,C3741,35-44,Prefer not to say,Bengaluru,Smartwatch,1,271.03,271.03,Yes,NFC,310.83,07-06-2025
TX002334,C3745,25-34,Non-binary,Delhi,RFID Apparel,1,116.85,116.85,No,NA,264.53,14-01-2025
TX002335,C2708,55+,Male,Pune,Smartwatch,1,162.53,162.53,No,NA,366.3,14-04-2023
TX002336,C1142,25-34,Male,Ahmedabad,IoT Sneakers,1,233.59,233.59,No,NA,191.46,28-03-2022
TX002337,C2614,25-34,Male,Kolkata,IoT Sneakers,1,131.39,131.39,No,NA,416.62,21-11-2021
TX002338,C8952,55+,Non-binary,Chennai,IoT Sneakers,1,149.04,149.04,Yes,NFC,99.7,14-09-2022
TX002339,C5234,45-54,Female,Lucknow,Smart Hat,1,76.16,76.16,No,NA,242.93,13-04-2023
TX002340,C9382,45-54,Prefer not to say,Lucknow,AR Glasses,1,618.03,618.03,No,NA,461.93,04-11-2021
TX002341,C4076,55+,Non-binary,Kolkata,IoT Sneakers,1,171.52,171.52,Yes,NFC,124.21,23-12-2020
TX002342,C6803,45-54,Female,Delhi,Smartwatch,1,289.53,289.53,No,NA,347.09,20-10-2023
TX002343,C2657,45-54,Non-binary,Lucknow,Smart Jacket,1,444.05,444.05,No,NA,311.03,08-05-2020
TX002344,C4938,18-24,Prefer not to say,Kolkata,RFID Apparel,1,66.78,66.78,Yes,5G,219.3,01-08-2021
TX002345,C4780,55+,Female,Ahmedabad,Smartwatch,1,233.01,233.01,No,NA,461.77,17-03-2021
TX002346,C2150,45-54,Female,Chennai,AR Glasses,1,361.97,361.97,No,NA,259.37,30-08-2022
TX002347,C7686,18-24,Non-binary,Chennai,RFID Apparel,1,120.59,120.59,No,NA,91.74,11-02-2020
TX002348,C9478,25-34,Female,Pune,Smart Hat,1,92.19,92.19,No,NA,361.83,04-04-2022
TX002349,C8981,18-24,Prefer not to say,Chennai,Smart Jacket,1,333.66,333.66,No,NA,314.24,15-01-2024
TX002350,C8610,55+,Female,Jaipur,Smart Jacket,1,392.59,392.59,No,NA,490.53,27-07-2020
TX002351,C5948,25-34,Male,Hyderabad,Smartwatch,1,238.99,238.99,Yes,5G,425.53,21-09-2020
TX002352,C8714,45-54,Male,Mumbai,AR Glasses,1,440.99,440.99,No,NA,120.47,26-06-2024
TX002353,C2817,25-34,Female,Hyderabad,AR Glasses,1,367,367,Yes,WiFi,259.5,25-02-2023
TX002354,C8996,45-54,Non-binary,Kolkata,RFID Apparel,1,67.66,67.66,No,NA,174.73,24-11-2024
TX002355,C1433,45-54,Female,Mumbai,RFID Apparel,1,122.25,122.25,No,NA,288.24,29-04-2020
TX002356,C8957,55+,Prefer not to say,Ahmedabad,Smart Hat,1,91.86,91.86,No,NA,192.29,08-02-2022
TX002357,C6864,55+,Female,Lucknow,Smart Jacket,1,351.16,351.16,No,NA,195.07,22-10-2021
TX002358,C4574,45-54,Prefer not to say,Kolkata,RFID Apparel,1,92.24,92.24,Yes,NFC,228.65,10-03-2022
TX002359,C5686,35-44,Non-binary,Chennai,RFID Apparel,1,109.85,109.85,Yes,WiFi,246.81,22-06-2024
TX002360,C5733,35-44,Male,Mumbai,Smart Jacket,1,275.37,275.37,No,NA,133.18,08-06-2021
TX002361,C4724,35-44,Male,Delhi,Smartwatch,1,203.97,203.97,No,NA,322.08,17-04-2025
TX002362,C2108,45-54,Prefer not to say,Lucknow,Smart Jacket,1,433.78,433.78,No,NA,193.89,05-11-2024
TX002363,C2784,18-24,Female,Delhi,RFID Apparel,1,92.37,92.37,Yes,Bluetooth,198.67,20-05-2024
TX002364,C6862,18-24,Prefer not to say,Kolkata,Smart Jacket,1,472.96,472.96,Yes,5G,161.17,30-06-2021
TX002365,C3451,55+,Prefer not to say,Chennai,Smartwatch,1,284.85,284.85,No,NA,126.94,26-04-2024
TX002366,C9146,35-44,Male,Kolkata,IoT Sneakers,1,200.48,200.48,Yes,5G,172.4,09-12-2021
TX002367,C8836,45-54,Prefer not to say,Ahmedabad,RFID Apparel,1,98.88,98.88,No,NA,185.12,19-04-2025
TX002368,C6272,25-34,Prefer not to say,Mumbai,AR Glasses,1,628.62,628.62,Yes,NFC,475.92,05-11-2020
TX002369,C2504,55+,Prefer not to say,Hyderabad,RFID Apparel,1,81.51,81.51,Yes,NFC,209.89,19-11-2020
TX002370,C8090,55+,Prefer not to say,Ahmedabad,RFID Apparel,1,91.43,91.43,No,NA,145.31,30-03-2020
TX002371,C8408,45-54,Prefer not to say,Hyderabad,Smartwatch,1,290.94,290.94,Yes,NFC,282.28,23-08-2021
TX002372,C1263,55+,Non-binary,Lucknow,Smart Hat,1,67.66,67.66,No,NA,377.37,20-07-2022
TX002373,C9950,45-54,Non-binary,Ahmedabad,RFID Apparel,1,123.66,123.66,Yes,NFC,283.02,04-07-2022
TX002374,C7625,35-44,Non-binary,Hyderabad,Smart Jacket,1,379.31,379.31,No,NA,293.24,18-12-2020
TX002375,C5923,18-24,Female,Chennai,Smart Jacket,1,288.84,288.84,Yes,5G,399.98,18-11-2020
TX002376,C5819,45-54,Non-binary,Jaipur,IoT Sneakers,2,159.06,318.12,Yes,5G,144.78,06-02-2021
TX002377,C9204,35-44,Male,Pune,AR Glasses,1,393.14,393.14,Yes,5G,287.32,28-06-2020
TX002378,C1667,45-54,Female,Kolkata,Smart Jacket,1,349.48,349.48,Yes,Bluetooth,363.24,09-01-2024
TX002379,C3040,35-44,Female,Pune,AR Glasses,1,410.46,410.46,No,NA,481.52,20-05-2021
TX002380,C8186,35-44,Male,Chennai,Smartwatch,1,176.28,176.28,Yes,Bluetooth,122.87,23-02-2023
TX002381,C9270,45-54,Female,Lucknow,IoT Sneakers,1,152.14,152.14,Yes,Bluetooth,286.84,27-02-2025
TX002382,C9085,25-34,Male,Delhi,IoT Sneakers,2,141.94,283.88,Yes,WiFi,319.69,06-08-2021
TX002383,C7421,45-54,Female,Pune,AR Glasses,1,621.9,621.9,Yes,Bluetooth,283.9,04-10-2020
TX002384,C6431,45-54,Female,Kolkata,Smartwatch,1,182.38,182.38,No,NA,223.5,15-06-2020
TX002385,C6202,55+,Non-binary,Hyderabad,Smart Hat,1,68.22,68.22,Yes,5G,159.49,27-01-2021
TX002386,C7315,18-24,Prefer not to say,Chennai,IoT Sneakers,1,152.15,152.15,No,NA,329.69,20-02-2024
TX002387,C6470,18-24,Prefer not to say,Mumbai,Smartwatch,1,316.21,316.21,Yes,NFC,257.94,22-12-2024
TX002388,C2584,25-34,Prefer not to say,Ahmedabad,AR Glasses,1,401.25,401.25,No,NA,290.77,30-03-2021
TX002389,C3985,35-44,Female,Jaipur,Smartwatch,1,279.51,279.51,No,NA,227.22,22-03-2023
TX002390,C6384,55+,Male,Kolkata,Smart Jacket,1,332.53,332.53,Yes,WiFi,297.26,17-02-2022
TX002391,C7489,55+,Female,Lucknow,Smartwatch,1,275.82,275.82,No,NA,461.07,15-02-2022
TX002392,C3198,55+,Non-binary,Mumbai,IoT Sneakers,1,124.03,124.03,No,NA,121.04,25-03-2023
TX002393,C4703,35-44,Female,Delhi,Smartwatch,1,181.4,181.4,Yes,Bluetooth,97.09,26-08-2022
TX002394,C3654,18-24,Male,Chennai,Smart Jacket,1,443.18,443.18,No,NA,196.43,27-12-2022
TX002395,C9164,25-34,Male,Mumbai,Smartwatch,1,308.22,308.22,No,NA,489.41,20-03-2020
TX002396,C9314,55+,Prefer not to say,Jaipur,IoT Sneakers,1,231.96,231.96,Yes,Bluetooth,168.05,20-03-2025
TX002397,C1016,55+,Non-binary,Hyderabad,RFID Apparel,1,89.5,89.5,No,NA,241.37,17-08-2021
TX002398,C5922,35-44,Prefer not to say,Ahmedabad,Smart Jacket,1,424.73,424.73,No,NA,350.06,09-12-2024
TX002399,C1281,35-44,Female,Delhi,Smartwatch,1,189.74,189.74,No,NA,131.41,09-05-2023
TX002400,C4569,18-24,Male,Pune,RFID Apparel,1,104.26,104.26,Yes,5G,199.1,19-03-2025
TX002401,C4272,35-44,Prefer not to say,Lucknow,Smartwatch,1,195.68,195.68,Yes,WiFi,355.72,20-10-2020
TX002402,C3238,35-44,Male,Ahmedabad,IoT Sneakers,2,226.92,453.84,Yes,5G,291.57,25-09-2023
TX002403,C6188,35-44,Female,Mumbai,Smart Jacket,1,447.84,447.84,Yes,NFC,316.38,18-06-2024
TX002404,C2780,55+,Male,Chennai,AR Glasses,1,344.48,344.48,Yes,NFC,318.43,14-09-2022
TX002405,C2035,18-24,Prefer not to say,Pune,Smartwatch,1,208.71,208.71,Yes,5G,290.13,03-05-2021
TX002406,C9435,45-54,Non-binary,Chennai,Smartwatch,1,295.53,295.53,Yes,5G,430.7,16-02-2024
TX002407,C7471,55+,Female,Ahmedabad,Smartwatch,1,315.62,315.62,No,NA,308.37,13-11-2020
TX002408,C9435,18-24,Male,Jaipur,RFID Apparel,1,80.25,80.25,No,NA,125.78,03-03-2020
TX002409,C5108,55+,Male,Chennai,Smartwatch,1,233.48,233.48,Yes,WiFi,262.39,27-11-2021
TX002410,C6903,35-44,Male,Jaipur,Smartwatch,1,278.6,278.6,No,NA,464.45,04-01-2020
TX002411,C3096,25-34,Non-binary,Kolkata,RFID Apparel,1,66.55,66.55,No,NA,171.92,29-06-2024
TX002412,C9336,25-34,Prefer not to say,Lucknow,Smart Jacket,1,379.05,379.05,Yes,NFC,275.58,26-03-2024
TX002413,C8022,18-24,Male,Pune,Smart Jacket,1,471.94,471.94,Yes,5G,232.98,10-05-2020
TX002414,C9026,35-44,Non-binary,Mumbai,AR Glasses,1,414.63,414.63,Yes,NFC,293.06,29-05-2022
TX002415,C4023,55+,Prefer not to say,Lucknow,Smartwatch,1,309.95,309.95,Yes,WiFi,104.55,14-01-2021
TX002416,C1839,25-34,Non-binary,Bengaluru,RFID Apparel,1,92.22,92.22,No,NA,154.98,02-06-2021
TX002417,C4484,18-24,Male,Delhi,Smart Jacket,1,388.37,388.37,Yes,Bluetooth,340.2,13-03-2020
TX002418,C5478,45-54,Male,Mumbai,Smartwatch,1,242.67,242.67,Yes,5G,147.9,12-08-2021
TX002419,C9024,25-34,Prefer not to say,Hyderabad,Smart Jacket,1,430.96,430.96,Yes,WiFi,453.76,25-02-2022
TX002420,C1311,45-54,Female,Kolkata,RFID Apparel,1,97.68,97.68,No,NA,75.58,18-02-2021
TX002421,C3591,25-34,Female,Mumbai,Smartwatch,1,300.6,300.6,No,NA,148.26,04-10-2020
TX002422,C1277,35-44,Female,Ahmedabad,Smartwatch,1,190.13,190.13,Yes,WiFi,232.61,21-10-2023
TX002423,C3932,55+,Prefer not to say,Bengaluru,RFID Apparel,1,101.13,101.13,Yes,NFC,237.8,11-06-2023
TX002424,C6426,55+,Male,Ahmedabad,IoT Sneakers,1,172.52,172.52,Yes,Bluetooth,432.22,25-12-2021
TX002425,C3641,55+,Non-binary,Delhi,IoT Sneakers,1,147.48,147.48,Yes,NFC,331.61,30-06-2020
TX002426,C5357,18-24,Male,Chennai,RFID Apparel,1,90.7,90.7,Yes,5G,62.3,30-12-2021
TX002427,C2973,35-44,Female,Kolkata,Smart Jacket,1,353.09,353.09,No,NA,339.46,06-04-2022
TX002428,C9417,18-24,Non-binary,Jaipur,IoT Sneakers,1,150.39,150.39,Yes,5G,293.79,25-06-2020
TX002429,C9399,18-24,Non-binary,Jaipur,Smartwatch,2,233.22,466.44,Yes,NFC,434.36,07-12-2023
TX002430,C8512,25-34,Female,Bengaluru,IoT Sneakers,1,149.84,149.84,No,NA,473.36,24-06-2021
TX002431,C2482,25-34,Prefer not to say,Bengaluru,IoT Sneakers,1,234.12,234.12,No,NA,285.1,26-08-2024
TX002432,C4706,45-54,Female,Mumbai,Smart Jacket,1,274.19,274.19,No,NA,470.73,24-11-2022
TX002433,C9921,25-34,Female,Kolkata,Smartwatch,1,263.65,263.65,Yes,Bluetooth,316.14,27-04-2023
TX002434,C9323,55+,Prefer not to say,Lucknow,IoT Sneakers,1,226.45,226.45,No,NA,129.98,29-08-2024
TX002435,C1672,45-54,Male,Mumbai,IoT Sneakers,1,124.15,124.15,Yes,Bluetooth,433.61,10-02-2020
TX002436,C3072,25-34,Non-binary,Chennai,Smartwatch,1,169.54,169.54,Yes,Bluetooth,310.43,02-05-2023
TX002437,C8083,35-44,Non-binary,Kolkata,Smartwatch,1,303.52,303.52,No,NA,119.98,11-11-2021
TX002438,C9098,35-44,Male,Delhi,Smartwatch,1,226.46,226.46,No,NA,415.1,17-03-2022
TX002439,C9862,55+,Female,Delhi,Smart Jacket,1,474.2,474.2,No,NA,207.65,27-12-2020
TX002440,C4192,35-44,Prefer not to say,Pune,RFID Apparel,1,63.66,63.66,No,NA,216.16,06-04-2023
TX002441,C2520,25-34,Female,Chennai,AR Glasses,1,454.65,454.65,No,NA,137.63,27-05-2022
TX002442,C2927,25-34,Prefer not to say,Ahmedabad,RFID Apparel,1,118.32,118.32,No,NA,108.16,11-12-2021
TX002443,C8909,18-24,Prefer not to say,Jaipur,AR Glasses,1,551.21,551.21,No,NA,413,01-03-2021
TX002444,C6458,25-34,Prefer not to say,Delhi,Smartwatch,1,260.17,260.17,No,NA,165.88,12-05-2020
TX002445,C8851,45-54,Male,Delhi,Smart Jacket,1,409.48,409.48,Yes,NFC,309.56,16-06-2024
TX002446,C7313,18-24,Prefer not to say,Bengaluru,AR Glasses,1,477.54,477.54,No,NA,425.36,07-04-2024
TX002447,C9630,35-44,Male,Ahmedabad,IoT Sneakers,1,127.06,127.06,Yes,NFC,423.44,20-10-2023
TX002448,C3593,55+,Male,Pune,AR Glasses,1,460.46,460.46,No,NA,172.01,14-01-2022
TX002449,C1037,45-54,Male,Chennai,IoT Sneakers,1,183.93,183.93,Yes,WiFi,153.86,09-11-2020
TX002450,C5915,45-54,Female,Chennai,IoT Sneakers,1,144.26,144.26,No,NA,344.84,06-10-2021
TX002451,C1363,55+,Male,Delhi,Smart Hat,2,93.27,186.54,Yes,5G,401.14,24-08-2023
TX002452,C5380,18-24,Male,Chennai,Smart Jacket,1,391.04,391.04,No,NA,171.07,26-08-2023
TX002453,C9683,55+,Non-binary,Bengaluru,Smartwatch,1,302.08,302.08,Yes,NFC,341.87,20-08-2020
TX002454,C1622,18-24,Prefer not to say,Ahmedabad,Smartwatch,1,225.79,225.79,No,NA,498.92,08-09-2020
TX002455,C2306,25-34,Non-binary,Jaipur,IoT Sneakers,1,137.67,137.67,No,NA,295.16,17-07-2024
TX002456,C8423,25-34,Male,Ahmedabad,Smartwatch,1,185.14,185.14,Yes,5G,405.2,28-12-2024
TX002457,C4097,55+,Prefer not to say,Bengaluru,RFID Apparel,1,85.58,85.58,Yes,NFC,142.87,03-06-2021
TX002458,C3716,45-54,Male,Jaipur,RFID Apparel,1,67.44,67.44,Yes,5G,227.63,05-09-2021
TX002459,C9323,18-24,Prefer not to say,Pune,IoT Sneakers,1,202.35,202.35,Yes,NFC,469.11,16-11-2021
TX002460,C5007,55+,Non-binary,Ahmedabad,RFID Apparel,1,93.34,93.34,No,NA,246.44,29-07-2020
TX002461,C6718,45-54,Female,Ahmedabad,IoT Sneakers,1,130.13,130.13,No,NA,423.85,12-12-2024
TX002462,C7129,25-34,Non-binary,Pune,RFID Apparel,1,77.92,77.92,No,NA,244.01,03-07-2022
TX002463,C1708,45-54,Non-binary,Pune,IoT Sneakers,1,147.47,147.47,No,NA,249.64,09-04-2022
TX002464,C5502,55+,Non-binary,Pune,RFID Apparel,1,117.3,117.3,Yes,NFC,68.13,07-08-2021
TX002465,C3316,25-34,Prefer not to say,Pune,AR Glasses,1,481.63,481.63,No,NA,256.46,11-02-2022
TX002466,C9595,35-44,Prefer not to say,Delhi,RFID Apparel,1,104.44,104.44,Yes,Bluetooth,266.42,06-04-2022
TX002467,C9611,55+,Male,Bengaluru,Smartwatch,1,230.53,230.53,Yes,WiFi,334.25,13-01-2023
TX002468,C7927,25-34,Non-binary,Bengaluru,Smartwatch,1,203.28,203.28,No,NA,158.78,03-02-2025
TX002469,C8051,45-54,Male,Mumbai,Smartwatch,1,299.26,299.26,Yes,5G,99.8,07-11-2023
TX002470,C1335,18-24,Non-binary,Kolkata,RFID Apparel,1,101.95,101.95,Yes,WiFi,292,06-01-2021
TX002471,C5415,55+,Male,Lucknow,Smartwatch,1,268.32,268.32,No,NA,235.28,16-07-2021
TX002472,C4544,25-34,Male,Lucknow,Smartwatch,1,187.61,187.61,No,NA,189.26,25-08-2021
TX002473,C1595,25-34,Male,Lucknow,Smartwatch,1,208.89,208.89,No,NA,329.76,28-11-2022
TX002474,C2688,18-24,Prefer not to say,Hyderabad,Smartwatch,1,282.91,282.91,No,NA,122.71,25-02-2022
TX002475,C6844,35-44,Non-binary,Kolkata,RFID Apparel,1,65.82,65.82,Yes,5G,59.9,31-03-2023
TX002476,C3508,35-44,Non-binary,Lucknow,Smartwatch,1,256.25,256.25,Yes,Bluetooth,208.21,11-02-2020
TX002477,C2870,45-54,Male,Kolkata,Smart Jacket,1,464.44,464.44,Yes,NFC,404.3,29-04-2025
TX002478,C1249,18-24,Female,Mumbai,RFID Apparel,1,94.94,94.94,No,NA,114.42,26-03-2025
